Wav;CoastalAerosol;Blue;Green;Red;NIR;SWIR1;SWIR2
1174;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1175;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1176;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1177;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1178;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1179;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1180;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1181;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1182;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1183;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1184;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1185;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1186;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1187;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1188;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1189;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1190;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1191;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1192;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1193;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1194;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1195;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1196;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1197;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1198;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1199;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1200;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1201;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1202;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1203;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1204;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1205;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1206;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1207;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1208;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1209;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1210;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1211;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1212;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1213;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1214;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1215;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1216;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1217;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1218;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1219;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1220;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1221;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1222;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1223;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1224;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1225;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1226;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1227;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1228;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1229;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1230;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1231;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1232;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1233;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1234;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1235;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1236;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1237;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1238;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1239;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1240;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1241;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1242;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1243;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1244;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1245;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1246;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1247;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1248;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1249;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1250;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1251;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1252;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1253;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1254;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1255;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1256;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1257;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1258;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1259;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1260;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1261;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1262;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1263;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1264;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1265;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1266;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1267;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1268;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1269;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1270;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1271;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1272;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1273;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1274;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1275;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1276;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1277;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1278;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1279;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1280;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1281;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1282;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1283;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1284;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1285;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1286;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1288;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1289;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1290;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1291;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1293;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1294;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1295;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1296;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1297;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1298;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1300;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1301;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1302;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1303;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1304;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1305;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1306;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1308;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1309;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1310;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1311;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1312;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1313;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1314;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1315;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1316;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1317;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1318;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1319;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1321;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1322;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1323;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1324;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1325;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1326;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1327;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1328;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1329;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1330;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1331;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1332;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1334;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1335;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1336;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1337;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1338;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1339;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1340;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1341;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1342;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1343;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1344;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1345;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1346;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1348;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1349;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1350;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1351;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1352;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1353;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1354;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1355;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1356;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1357;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1358;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1359;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1360;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1361;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1362;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1363;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1364;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1365;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1366;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1367;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1368;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1369;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1370;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1371;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1372;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1373;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1374;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1375;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1376;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1377;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1378;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1379;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1380;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1381;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1382;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1383;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1384;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1385;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1386;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1387;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1388;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1389;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1390;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1391;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1392;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1393;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1394;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1395;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1396;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1397;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1398;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1399;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1400;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1401;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1402;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1403;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1404;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1405;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1406;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1407;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1408;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1409;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1410;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1411;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1412;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1413;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1414;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1415;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1416;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1417;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1418;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1419;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1420;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1421;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1422;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1423;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1424;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1425;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1426;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1427;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1428;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1429;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1430;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1431;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1432;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1433;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1434;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1435;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1436;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1437;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1438;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1439;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1440;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1441;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1442;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1443;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1444;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1446;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1447;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1448;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1449;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1450;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1451;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1452;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1453;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1454;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1455;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1456;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1457;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1458;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1459;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1460;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1461;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1462;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1463;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1464;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1465;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1466;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1467;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1468;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1469;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1470;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1471;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1472;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1473;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1474;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1475;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1476;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1477;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1478;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1479;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1480;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1481;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1482;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1483;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1484;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1485;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1486;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1487;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1488;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1489;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1490;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1491;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1492;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1493;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1494;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1495;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1496;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1497;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1498;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1499;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1501;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1502;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1503;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1504;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1505;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1506;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1507;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1508;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1509;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1510;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1512;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1513;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1514;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1515;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000016;0,000000
1516;0,000000;0,000000;0,000000;0,000000;0,000000;0,000067;0,000000
1517;0,000000;0,000000;0,000000;0,000000;0,000000;0,000151;0,000000
1518;0,000000;0,000000;0,000000;0,000000;0,000000;0,000249;0,000000
1519;0,000000;0,000000;0,000000;0,000000;0,000000;0,000348;0,000000
1520;0,000000;0,000000;0,000000;0,000000;0,000000;0,000466;0,000000
1521;0,000000;0,000000;0,000000;0,000000;0,000000;0,000585;0,000000
1522;0,000000;0,000000;0,000000;0,000000;0,000000;0,000758;0,000000
1523;0,000000;0,000000;0,000000;0,000000;0,000000;0,000932;0,000000
1524;0,000000;0,000000;0,000000;0,000000;0,000000;0,001150;0,000000
1525;0,000000;0,000000;0,000000;0,000000;0,000000;0,001369;0,000000
1526;0,000000;0,000000;0,000000;0,000000;0,000000;0,001613;0,000000
1527;0,000000;0,000000;0,000000;0,000000;0,000000;0,001859;0,000000
1528;0,000000;0,000000;0,000000;0,000000;0,000000;0,002172;0,000000
1529;0,000000;0,000000;0,000000;0,000000;0,000000;0,002488;0,000000
1530;0,000000;0,000000;0,000000;0,000000;0,000000;0,002881;0,000000
1531;0,000000;0,000000;0,000000;0,000000;0,000000;0,003277;0,000000
1532;0,000000;0,000000;0,000000;0,000000;0,000000;0,003772;0,000000
1533;0,000000;0,000000;0,000000;0,000000;0,000000;0,004271;0,000000
1534;0,000000;0,000000;0,000000;0,000000;0,000000;0,004898;0,000000
1535;0,000000;0,000000;0,000000;0,000000;0,000000;0,005528;0,000000
1536;0,000000;0,000000;0,000000;0,000000;0,000000;0,006421;0,000000
1537;0,000000;0,000000;0,000000;0,000000;0,000000;0,007319;0,000000
1538;0,000000;0,000000;0,000000;0,000000;0,000000;0,008459;0,000000
1539;0,000000;0,000000;0,000000;0,000000;0,000000;0,009606;0,000000
1540;0,000000;0,000000;0,000000;0,000000;0,000000;0,010989;0,000000
